  -5.6939896301889776e+03   4.6550512622775736e-02  -1.0546292361519266e-02
  -5.6936666301889782e+03   4.6692642416527735e-02  -1.0891213723640172e-02
  -5.6933446301889780e+03   4.6828494503724727e-02  -1.1238876084836707e-02
  -5.6930216301889777e+03   4.6958060957040172e-02  -1.1589208954703277e-02
  -5.6926986301889774e+03   4.7081333945740468e-02  -1.1942141901391087e-02
  -5.6923756301889771e+03   4.7198306705418330e-02  -1.2297604102061788e-02
  -5.6920526301889777e+03   4.7308972409422299e-02  -1.2655524796363133e-02
  -5.6917296301889774e+03   4.7413325294206277e-02  -1.3015832866198840e-02
  -5.6914066301889779e+03   4.7511359691102061e-02  -1.3378457264763962e-02
  -5.6910836301889776e+03   4.7603070736752760e-02  -1.3743326642314648e-02
  -5.6907616301889775e+03   4.7688453901986116e-02  -1.4110369759272887e-02
  -5.6904386301889772e+03   4.7767505525622006e-02  -1.4479515143368069e-02
  -5.6901156301889778e+03   4.7840222027859508e-02  -1.4850691448417382e-02
  -5.6897926301889775e+03   4.7906601079833688e-02  -1.5223827227260156e-02
  -5.6894696301889780e+03   4.7966640517340620e-02  -1.5598851213692257e-02
  -5.6891466301889777e+03   4.8020339095164573e-02  -1.5975692040999755e-02
  -5.6888236301889774e+03   4.8067696198507787e-02  -1.6354278674028437e-02
  -5.6885016301889773e+03   4.8108712106296365e-02  -1.6734540027278918e-02
  -5.6881786301889779e+03   4.8143387564738238e-02  -1.7116405319439892e-02
  -5.6878556301889776e+03   4.8171724574843339e-02  -1.7499803875796336e-02
  -5.6875326301889781e+03   4.8193725495285326e-02  -1.7884665293286431e-02
  -5.6872096301889778e+03   4.8209393887512608e-02  -1.8270919280905518e-02
  -5.6868866301889775e+03   4.8218733951806703e-02  -1.8658495904215869e-02
  -5.6865636301889772e+03   4.8221750804710924e-02  -1.9047325245616604e-02
  -5.6862406301889778e+03   4.8218450335618293e-02  -1.9437337759385970e-02
  -5.6859186301889777e+03   4.8208839457583606e-02  -1.9828463938705548e-02
  -5.6855956301889773e+03   4.8192925467254559e-02  -2.0220634482252774e-02
  -5.6852726301889779e+03   4.8170716928195155e-02  -2.0613780170638446e-02
  -5.6849496301889776e+03   4.8142222788968923e-02  -2.1007831937635772e-02
  -5.6846266301889773e+03   4.8107452782982840e-02  -2.1402720636468992e-02
  -5.6843036301889779e+03   4.8066417344079862e-02  -2.1798377287148389e-02
  -5.6839806301889776e+03   4.8019127581917627e-02  -2.2194732767619681e-02
  -5.6836586301889774e+03   4.7965594924978087e-02  -2.2591718001941208e-02
  -5.6833356301889780e+03   4.7905831685068241e-02  -2.2989263770028280e-02
  -5.6830126301889777e+03   4.7839850358315304e-02  -2.3387300845837913e-02
  -5.6826896301889774e+03   4.7767664115959417e-02  -2.3785759823209275e-02
  -5.6823666301889771e+03   4.7689286462914385e-02  -2.4184571294926866e-02
  -5.6820436301889777e+03   4.7604731407914040e-02  -2.4583665670878347e-02
  -5.6817206301889773e+03   4.7514013274100743e-02  -2.4982973381158839e-02
  -5.6813976301889779e+03   4.7417146991261899e-02  -2.5382424739725462e-02
  -5.6810756301889778e+03   4.7314147645053276e-02  -2.5781950099231492e-02
  -5.6807526301889775e+03   4.7205031054686243e-02  -2.6181479807132629e-02
  -5.6804296301889772e+03   4.7089813306197915e-02  -2.6580944354936166e-02
  -5.6801066301889778e+03   4.6968511015945132e-02  -2.6980274231263451e-02
  -5.6797836301889774e+03   4.6841141387858380e-02  -2.7379400297479952e-02
  -5.6794606301889780e+03   4.6707722238691171e-02  -2.7778253532361904e-02
  -5.6791376301889777e+03   4.6568271740901064e-02  -2.8176765212178857e-02
  -5.6788156301889776e+03   4.6422809088978119e-02  -2.8574867056003646e-02
  -5.6784926301889773e+03   4.6271353879501514e-02  -2.8972491149419511e-02
  -5.6781696301889779e+03   4.6113926528570666e-02  -2.9369569924486708e-02
  -5.6778466301889775e+03   4.5950548254726026e-02  -2.9766036485430684e-02
  -5.6775236301889781e+03   4.5781241024699687e-02  -3.0161824252371013e-02
  -5.6772006301889778e+03   4.5606027536673761e-02  -3.0556867262663056e-02
  -5.6768776301889775e+03   4.5424931527205156e-02  -3.0951100084515099e-02
  -5.6765546301889772e+03   4.5237977259654540e-02  -3.1344457731933908e-02
  -5.6762326301889771e+03   4.5045190089358526e-02  -3.1736875772057152e-02
  -5.6759096301889776e+03   4.4846596061455961e-02  -3.2128290298502581e-02
  -5.6755866301889773e+03   4.4642221959379280e-02  -3.2518637678764332e-02
  -5.6752636301889779e+03   4.4432095447624886e-02  -3.2907854888809138e-02
  -5.6749406301889776e+03   4.4216244937358068e-02  -3.3295879146203029e-02
  -5.6746176301889773e+03   4.3994699281984316e-02  -3.3682647944893701e-02
  -5.6742946301889779e+03   4.3767488353960278e-02  -3.4068099137065676e-02
  -5.6739726301889777e+03   4.3534642391717400e-02  -3.4452170760322053e-02
  -5.6736496301889774e+03   4.3296192218656340e-02  -3.4834800933258990e-02
  -5.6733266301889780e+03   4.3052169212525450e-02  -3.5215928000105555e-02
  -5.6730036301889777e+03   4.2802605247709243e-02  -3.5595490315760279e-02
  -5.6726806301889774e+03   4.2547532541446831e-02  -3.5973426371098703e-02
  -5.6723576301889771e+03   4.2286983546600029e-02  -3.6349674617200414e-02
  -5.6720346301889776e+03   4.2020991517055684e-02  -3.6724173435654692e-02
  -5.6717116301889773e+03   4.1749592158264751e-02  -3.7096861298951615e-02
  -5.6713896301889781e+03   4.1472824541200333e-02  -3.7467678213351389e-02
  -5.6710666301889778e+03   4.1190726381007993e-02  -3.7836563947205838e-02
  -5.6707436301889775e+03   4.0903326896503868e-02  -3.8203455691394932e-02
  -5.6704206301889772e+03   4.0610655048893551e-02  -3.8568290215784451e-02
  -5.6700976301889777e+03   4.0312740699349495e-02  -3.8931004529182120e-02
  -5.6697746301889774e+03   4.0009614185726072e-02  -3.9291536271036397e-02
  -5.6694516301889780e+03   3.9701306500907918e-02  -3.9649823579091470e-02
  -5.6691296301889779e+03   3.9387849523666696e-02  -4.0005805008446846e-02
  -5.6688066301889776e+03   3.9069276622660611e-02  -4.0359420229374054e-02
  -5.6684836301889773e+03   3.8745622302806905e-02  -4.0710609520399330e-02
  -5.6681606301889778e+03   3.8416922307072776e-02  -4.1059314000753605e-02
  -5.6678376301889775e+03   3.8083214353258121e-02  -4.1405475985423677e-02
  -5.6675146301889781e+03   3.7744537353503332e-02  -4.1749038600166231e-02
  -5.6671916301889778e+03   3.7400931910084555e-02  -4.2089945973759514e-02
  -5.6668686301889775e+03   3.7052440318500385e-02  -4.2428143447560886e-02
  -5.6665466301889774e+03   3.6699106129831301e-02  -4.2763577101396749e-02
  -5.6662236301889779e+03   3.6340974394768910e-02  -4.3096194160362519e-02
  -5.6659006301889776e+03   3.5978091492536814e-02  -4.3425942756468133e-02
  -5.6655776301889773e+03   3.5610504608387633e-02  -4.3752771709164848e-02
  -5.6652546301889779e+03   3.5238262115621442e-02  -4.4076630798633921e-02
  -5.6649316301889776e+03   3.4861412940984354e-02  -4.4397470446277398e-02
  -5.6646086301889773e+03   3.4480006495396578e-02  -4.4715241496098110e-02
  -5.6642866301889771e+03   3.4094092541013359e-02  -4.5029895539954540e-02
  -5.6639636301889777e+03   3.3703720959475332e-02  -4.5341384427294476e-02
  -5.6636406301889774e+03   3.3308941527616140e-02  -4.5649660281249081e-02
  -5.6633176301889780e+03   3.2909803803937772e-02  -4.5954675525213345e-02
  -5.6629946301889777e+03   3.2506356982987601e-02  -4.6256382672483852e-02
  -5.6626716301889774e+03   3.2098649905680794e-02  -4.6554734264014581e-02
  -5.6623486301889779e+03   3.1686730749075832e-02  -4.6849682909220335e-02
  -5.6620256301889776e+03   3.1270647310043344e-02  -4.7141181121596189e-02
  -5.6617036301889775e+03   3.0850446773612823e-02  -4.7429181389272032e-02
  -5.6613806301889781e+03   3.0426175863059766e-02  -4.7713636116024527e-02
  -5.6610576301889778e+03   2.9997880909620252e-02  -4.7994497646847892e-02
  -5.6607346301889775e+03   2.9565607942562588e-02  -4.8271718289668877e-02
  -5.6604116301889771e+03   2.9129402780653089e-02  -4.8545250396336490e-02
  -5.6600886301889777e+03   2.8689311255975906e-02  -4.8815046309207195e-02
  -5.6597656301889774e+03   2.8245379310900549e-02  -4.9081058623102879e-02
  -5.6594436301889773e+03   2.7797653224732519e-02  -4.9343240103188211e-02
  -5.6591206301889779e+03   2.7346179573049065e-02  -4.9601543750997588e-02
  -5.6587976301889776e+03   2.6891005833925553e-02  -4.9855923187321176e-02
  -5.6584746301889772e+03   2.6432180080770095e-02  -5.0106332466784059e-02
  -5.6581516301889778e+03   2.5969751215390826e-02  -5.0352726141242206e-02
  -5.6578286301889775e+03   2.5503769377668677e-02  -5.0595059774884953e-02
  -5.6575056301889781e+03   2.5034285639356248e-02  -5.0833289548605318e-02
  -5.6571826301889778e+03   2.4561352140255514e-02  -5.1067372551106036e-02
  -5.6568606301889777e+03   2.4085022424638426e-02  -5.1297267042445152e-02
  -5.6565376301889773e+03   2.3605350916168107e-02  -5.1522932116486023e-02
  -5.6562146301889779e+03   2.3122393296554584e-02  -5.1744328045464749e-02
  -5.6558916301889776e+03   2.2636206298319625e-02  -5.1961416335681354e-02
  -5.6555686301889773e+03   2.2146847466445213e-02  -5.2174159349292169e-02
  -5.6552456301889779e+03   2.1654375295380106e-02  -5.2382520843130706e-02
  -5.6549226301889776e+03   2.1158848971684296e-02  -5.2586465600966144e-02
  -5.6546006301889774e+03   2.0660328097052330e-02  -5.2785959249847400e-02
  -5.6542776301889771e+03   2.0158872828135874e-02  -5.2980968741262527e-02
  -5.6539546301889777e+03   1.9654543466503926e-02  -5.3171461813960631e-02
  -5.6536316301889774e+03   1.9147400452871017e-02  -5.3357406866609135e-02
  -5.6533086301889780e+03   1.8637504113385137e-02  -5.3538773385638609e-02
  -5.6529856301889777e+03   1.8124914659331477e-02  -5.3715531317434936e-02
  -5.6526626301889773e+03   1.7609692016897591e-02  -5.3887651131287295e-02
  -5.6523396301889779e+03   1.7091895691484078e-02  -5.4055103883476507e-02
  -5.6520176301889778e+03   1.6571584806254196e-02  -5.4217860899565366e-02
  -5.6516946301889775e+03   1.6048818060809732e-02  -5.4375893782884259e-02
  -5.6513716301889781e+03   1.5523653588154067e-02  -5.4529174403441572e-02
  -5.6510486301889778e+03   1.4996149206871987e-02  -5.4677674690937039e-02
  -5.6507256301889774e+03   1.4466362243866051e-02  -5.4821366724938037e-02
  -5.6504026301889771e+03   1.3934349731945048e-02  -5.4960222637562471e-02
  -5.6500796301889777e+03   1.3400168470729440e-02  -5.5094214585077468e-02
  -5.6497576301889776e+03   1.2863875111778510e-02  -5.5223314820980911e-02
  -5.6494346301889782e+03   1.2325526261442829e-02  -5.5347495686777222e-02
  -5.6491116301889779e+03   1.1785178629285594e-02  -5.5466729569168566e-02
  -5.6487886301889775e+03   1.1242889157049853e-02  -5.5580989179490954e-02
  -5.6484656301889772e+03   1.0698715121882313e-02  -5.5690247415858006e-02
  -5.6481426301889778e+03   1.0152714133738918e-02  -5.5794477451120705e-02
  -5.6478196301889775e+03   9.6049445284767457e-03  -5.5893653081888484e-02
  -5.6474966301889781e+03   9.0554651234594722e-03  -5.5987748539444396e-02
  -5.6471746301889780e+03   8.5043354094057177e-03  -5.6076738631402182e-02
  -5.6468516301889777e+03   7.9516157033716200e-03  -5.6160599135532487e-02
  -5.6465286301889773e+03   7.3973669610082277e-03  -5.6239306470744217e-02
  -5.6462056301889779e+03   6.8416508746648478e-03  -5.6312838060392868e-02
  -5.6458826301889776e+03   6.2845299364631471e-03  -5.6381172469059278e-02
  -5.6455596301889782e+03   5.7260671469746595e-03  -5.6444289122173343e-02
  -5.6452366301889779e+03   5.1663262163569330e-03  -5.6502168770166984e-02
  -5.6449146301889778e+03   4.6053713135789168e-03  -5.6554793359620506e-02
  -5.6445916301889774e+03   4.0432669858167167e-03  -5.6602145750087929e-02
  -5.6442686301889771e+03   3.4800781133186333e-03  -5.6644210356711452e-02
  -5.6439456301889777e+03   2.9158697636239546e-03  -5.6680972606425288e-02
  -5.6436226301889774e+03   2.3507070579938997e-03  -5.6712418828505785e-02
  -5.6432996301889780e+03   1.7846550689860248e-03  -5.6738536852813513e-02
  -5.6429766301889777e+03   1.2177787164245545e-03  -5.6759315298894490e-02
  -5.6426536301889773e+03   6.5014275663764331e-04  -5.6774743573656937e-02
  -5.6423316301889772e+03   8.1811484264106862e-05  -5.6784812198732763e-02
  -5.6420086301889778e+03  -4.8715108067461457e-04  -5.6789512231405069e-02
  -5.6416856301889775e+03  -1.0566813644302996e-03  -5.6788835374329445e-02
  -5.6413626301889781e+03  -1.6267163176005186e-03  -5.6782773965743154e-02
  -5.6410396301889778e+03  -2.1971932810067483e-03  -5.6771320679624974e-02
  -5.6407166301889774e+03  -2.7680500706978701e-03  -5.6754468588381748e-02
  -5.6403936301889771e+03  -3.3392249856198540e-03  -5.6732211082563801e-02
  -5.6400706301889777e+03  -3.9106565890077065e-03  -5.6704541688282928e-02
  -5.6397486301889776e+03  -4.4822838701373477e-03  -5.6671454188311050e-02
  -5.6394256301889782e+03  -5.0540460173363871e-03  -5.6632942484719076e-02
  -5.6391026301889779e+03  -5.6258823725077595e-03  -5.6589000569460528e-02
  -5.6387796301889775e+03  -6.1977323864277666e-03  -5.6539622652940609e-02
  -5.6384566301889772e+03  -6.7695355103552651e-03  -5.6484803083960387e-02
  -5.6381336301889778e+03  -7.3412310939306004e-03  -5.6424536335469296e-02
  -5.6378106301889775e+03  -7.9127583269260286e-03  -5.6358817303077985e-02
  -5.6374886301889774e+03  -8.4840561608787134e-03  -5.6287641118180610e-02
  -5.6371656301889780e+03  -9.0550633087553793e-03  -5.6211003275045850e-02
  -5.6368426301889776e+03  -9.6257180723319392e-03  -5.6128899923495609e-02
  -5.6365196301889773e+03  -1.0195958470631093e-02  -5.6041327678258090e-02
  -5.6361966301889779e+03  -1.0765722127623920e-02  -5.5948283827995819e-02
  -5.6358736301889776e+03  -1.1334946298325821e-02  -5.5849766588015153e-02
  -5.6355506301889782e+03  -1.1903567920425510e-02  -5.5745774827674899e-02
  -5.6352276301889779e+03  -1.2471523628219587e-02  -5.5636308484297979e-02
  -5.6349056301889777e+03  -1.3038749786408448e-02  -5.5521368538554917e-02
  -5.6345826301889774e+03  -1.3605182609784817e-02  -5.5400956803457233e-02
  -5.6342596301889771e+03  -1.4170758171626560e-02  -5.5275076446758400e-02
  -5.6339366301889777e+03  -1.4735412542932397e-02  -5.5143731679940911e-02
  -5.6336136301889774e+03  -1.5299081780840091e-02  -5.5006927583029698e-02
  -5.6332906301889780e+03  -1.5861702180085552e-02  -5.4864670757810118e-02
  -5.6329676301889776e+03  -1.6423210191003464e-02  -5.4716968679806674e-02
  -5.6326456301889775e+03  -1.6983542509569294e-02  -5.4563829705457499e-02
  -5.6323226301889772e+03  -1.7542636326989030e-02  -5.4405263507831175e-02
  -5.6319996301889778e+03  -1.8100429181548847e-02  -5.4241280472144771e-02
  -5.6316766301889775e+03  -1.8656859022696152e-02  -5.4071891766911302e-02
  -5.6313536301889781e+03  -1.9211864461095522e-02  -5.3897109504900578e-02
  -5.6310306301889777e+03  -1.9765384487500780e-02  -5.3716946296489716e-02
  -5.6307076301889774e+03  -2.0317358676947703e-02  -5.3531415389946539e-02
  -5.6303846301889771e+03  -2.0867727175242091e-02  -5.3340530582949942e-02
  -5.6300626301889779e+03  -2.1416430531199571e-02  -5.3144305998656001e-02
  -5.6297396301889776e+03  -2.1963409838203871e-02  -5.2942756185771711e-02
  -5.6294166301889782e+03  -2.2508606633561950e-02  -5.2735895994284368e-02
  -5.6290936301889778e+03  -2.3051962716234491e-02  -5.2523740444802243e-02
  -5.6287706301889775e+03  -2.3593420345835527e-02  -5.2306304877892985e-02
  -5.6284476301889772e+03  -2.4132921974300645e-02  -5.2083604791780903e-02
  -5.6281246301889778e+03  -2.4670410216650188e-02  -5.1855655831027449e-02
  -5.6278026301889777e+03  -2.5205827908329200e-02  -5.1622473963499609e-02
  -5.6274796301889774e+03  -2.5739117942205521e-02  -5.1384075342762195e-02
  -5.6271566301889779e+03  -2.6270223212769880e-02  -5.1140476336860023e-02
  -5.6268336301889776e+03  -2.6799086671525939e-02  -5.0891693780517507e-02
  -5.6265106301889773e+03  -2.7325651194688196e-02  -5.0637744795227362e-02
  -5.6261876301889779e+03  -2.7849859626691738e-02  -5.0378646943526291e-02
  -5.6258646301889776e+03  -2.8371654753871305e-02  -5.0114418423569881e-02
  -5.6255416301889782e+03  -2.8890979312242427e-02  -4.9845077903062064e-02
  -5.6252196301889780e+03  -2.9407775992444242e-02  -4.9570644761989455e-02
  -5.6248966301889777e+03  -2.9921987512796840e-02  -4.9291139191778535e-02
  -5.6245736301889774e+03  -3.0433556569535343e-02  -4.9006581993448740e-02
  -5.6242506301889771e+03  -3.0942425996641012e-02  -4.8716994993765972e-02
  -5.6239276301889777e+03  -3.1448538743906372e-02  -4.8422400874657427e-02
  -5.6236046301889774e+03  -3.1951837899265499e-02  -4.8122823046563602e-02
  -5.6232816301889779e+03  -3.2452266906418593e-02  -4.7818286147936311e-02
  -5.6229596301889778e+03  -3.2949769492255247e-02  -4.7508815633327886e-02
  -5.6226366301889775e+03  -3.3444289644207759e-02  -4.7194437706591513e-02
  -5.6223136301889772e+03  -3.3935772013361079e-02  -4.6875179843104034e-02
  -5.6219906301889778e+03  -3.4424161607794095e-02  -4.6551070200541264e-02
  -5.6216676301889775e+03  -3.4909403920150135e-02  -4.6222137704369448e-02
  -5.6213446301889780e+03  -3.5391445183748475e-02  -4.5888412272364038e-02
  -5.6210216301889777e+03  -3.5870232104554832e-02  -4.5549924394796652e-02
  -5.6206986301889774e+03  -3.6345711998937082e-02  -4.5206705236251608e-02
  -5.6203766301889773e+03  -3.6817832939174878e-02  -4.4858786655656117e-02
  -5.6200536301889779e+03  -3.7286543450986628e-02  -4.4506200912885242e-02
  -5.6197306301889776e+03  -3.7751792777951508e-02  -4.4148980809866650e-02
  -5.6194076301889781e+03  -3.8213530762523734e-02  -4.3787159553815916e-02
  -5.6190846301889778e+03  -3.8671707681938984e-02  -4.3420770624182051e-02
  -5.6187616301889775e+03  -3.9126274474289909e-02  -4.3049847877299548e-02
  -5.6184386301889772e+03  -3.9577182526855353e-02  -4.2674425407345867e-02
  -5.6181166301889771e+03  -4.0024383536312699e-02  -4.2294537473428387e-02
  -5.6177936301889777e+03  -4.0467829790692696e-02  -4.1910218646677391e-02
  -5.6174706301889773e+03  -4.0907473824243597e-02  -4.1521503650988563e-02
  -5.6171476301889779e+03  -4.1343268425826488e-02  -4.1128427381499778e-02
  -5.6168246301889776e+03  -4.1775166780183615e-02  -4.0731025044481624e-02
  -5.6165016301889773e+03  -4.2203122242400276e-02  -4.0329332043303412e-02
  -5.6161786301889779e+03  -4.2627088346520230e-02  -3.9923384031571550e-02
  -5.6158556301889776e+03  -4.3047018921479524e-02  -3.9513217078588549e-02
  -5.6155336301889774e+03  -4.3462867899820387e-02  -3.9098867534412871e-02
  -5.6152106301889780e+03  -4.3874589437684519e-02  -3.8680372189423835e-02
  -5.6148876301889777e+03  -4.4282137923401362e-02  -3.8257768359769531e-02
  -5.6145646301889774e+03  -4.4685467902898714e-02  -3.7831093774571271e-02
  -5.6142416301889771e+03  -4.5084534217050456e-02  -3.7400386812066713e-02
  -5.6139186301889777e+03  -4.5479292010997090e-02  -3.6965686477514935e-02
  -5.6135956301889773e+03  -4.5869696634889989e-02  -3.6527032279702394e-02
  -5.6132736301889781e+03  -4.6255703955175587e-02  -3.6084464596093692e-02
  -5.6129506301889778e+03  -4.6637270183322949e-02  -3.5638024427691276e-02
  -5.6126276301889775e+03  -4.7014351872793243e-02  -3.5187753349628009e-02
  -5.6123046301889772e+03  -4.7386906313929868e-02  -3.4733693915359229e-02
  -5.6119816301889778e+03  -4.7754891236626060e-02  -3.4275889258221663e-02
  -5.6116586301889774e+03  -4.8118264847865432e-02  -3.3814383110239835e-02
  -5.6113356301889780e+03  -4.8476986234141393e-02  -3.3349220076927054e-02
  -5.6110126301889777e+03  -4.8831014967776892e-02  -3.2880445259076810e-02
  -5.6106906301889776e+03  -4.9180311297566073e-02  -3.2408104348846528e-02
  -5.6103676301889773e+03  -4.9524836324616676e-02  -3.1932243680553404e-02
  -5.6100446301889779e+03  -4.9864551700254819e-02  -3.1452909988373669e-02
  -5.6097216301889775e+03  -5.0199419847884202e-02  -3.0970150490449686e-02
  -5.6093986301889781e+03  -5.0529403978366735e-02  -3.0484012829456279e-02
  -5.6090756301889778e+03  -5.0854467810606478e-02  -2.9994544913620361e-02
  -5.6087526301889775e+03  -5.1174575908562094e-02  -2.9501795012167896e-02
  -5.6084306301889774e+03  -5.1489693442736080e-02  -2.9005811622649653e-02
  -5.6081076301889771e+03  -5.1799786058323971e-02  -2.8506643415148799e-02
  -5.6077846301889776e+03  -5.2104820194420365e-02  -2.8004339289484544e-02
  -5.6074616301889773e+03  -5.2404762751690565e-02  -2.7498948277772824e-02
  -5.6071386301889779e+03  -5.2699581008822834e-02  -2.6990519515644538e-02
  -5.6068156301889776e+03  -5.2989242973410219e-02  -2.6479102325434746e-02
  -5.6064926301889773e+03  -5.3273716959925665e-02  -2.5964746125530642e-02
  -5.6061696301889779e+03  -5.3552971659743639e-02  -2.5447500462681245e-02
  -5.6058476301889777e+03  -5.3826976301242536e-02  -2.4927415076017864e-02
  -5.6055246301889774e+03  -5.4095700391932983e-02  -2.4404539854156082e-02
  -5.6052016301889780e+03  -5.4359113806489445e-02  -2.3878924884877157e-02
  -5.6048786301889777e+03  -5.4617186885933103e-02  -2.3350620540916849e-02
  -5.6045556301889774e+03  -5.4869890220433357e-02  -2.2819677410342062e-02
  -5.6042326301889771e+03  -5.5117194862018347e-02  -2.2286146428644661e-02
  -5.6039096301889776e+03  -5.5359072281254446e-02  -2.1750078892482198e-02
  -5.6035876301889775e+03  -5.5595494260906056e-02  -2.1211526408847638e-02
  -5.6032646301889781e+03  -5.5826433165034786e-02  -2.0670541076318827e-02
  -5.6029416301889778e+03  -5.6051861816767509e-02  -2.0127175411910940e-02
  -5.6026186301889775e+03  -5.6271753403562733e-02  -1.9581482295058246e-02
  -5.6022956301889772e+03  -5.6486081921190749e-02  -1.9033515225692466e-02
  -5.6019726301889777e+03  -5.6694821829762591e-02  -1.8483328103682934e-02
  -5.6016496301889774e+03  -5.6897948096851406e-02  -1.7930975239080622e-02
  -5.6013266301889780e+03  -5.7095436617598985e-02  -1.7376511542282272e-02
  -5.6010046301889779e+03  -5.7287263821468662e-02  -1.6819992291456923e-02
  -5.6006816301889776e+03  -5.7473406784015274e-02  -1.6261473162772263e-02
  -5.6003586301889773e+03  -5.7653843536433769e-02  -1.5701010309303577e-02
  -5.6000356301889778e+03  -5.7828552667194201e-02  -1.5138660171800556e-02
  -5.5997126301889775e+03  -5.7997513577654321e-02  -1.4574479534040183e-02
  -5.5993896301889781e+03  -5.8160706531712243e-02  -1.4008525476937596e-02
  -5.5990666301889778e+03  -5.8318112377836663e-02  -1.3440855282281502e-02
  -5.5987446301889777e+03  -5.8469712843603736e-02  -1.2871526449017448e-02
  -5.5984216301889774e+03  -5.8615490408304230e-02  -1.2300596627760533e-02
  -5.5980986301889779e+03  -5.8755428078766783e-02  -1.1728123564371870e-02
  -5.5977756301889776e+03  -5.8889509789075374e-02  -1.1154165100799715e-02
  -5.5974526301889773e+03  -5.9017720040260888e-02  -1.0578779117970102e-02
  -5.5971296301889779e+03  -5.9140043821799416e-02  -1.0002023531085811e-02
  -5.5968066301889776e+03  -5.9256467003474957e-02  -9.4239562463203468e-03
  -5.5964836301889773e+03  -5.9366975900333047e-02  -8.8446351773239489e-03
  -5.5961616301889771e+03  -5.9471557276656081e-02  -8.2641182310810163e-03
  -5.5958386301889777e+03  -5.9570198645033559e-02  -7.6824632996616111e-03
  -5.5955156301889774e+03  -5.9662887876198119e-02  -7.0997282825316322e-03
  -5.5951926301889780e+03  -5.9749613327189352e-02  -6.5159710999514670e-03
